transaction_id,order_id,merchant_id,vertical,amount,currency,payment_method,card_bin,email,phone,ip,device_id,customer_id,account_age_days,attempts,velocity,prior_chargebacks,prior_refunds,merchant_avg_amount,timestamp,amount_deviation,account_age,attempt_count,velocity,chargeback_history,refund_history,amount_magnitude,is_fraud,fraud_type
txn_08651,ord_008651,mz_0026,beauty,1847.61,INR,netbanking,,aditya.joshi956@fastmail.com,+918697047016,203.107.22.181,c927fbdeae2c2516e1ed860b3b85264d,cus_00175,1862,1,0.0,0.0116,0.0838,1400,2026-08-26T17:05:15.482414Z,0.07993,0.1,0.0,0.0,0.0464,0.2514,0.38296,0,none
txn_08652,ord_008652,mz_0033,home_decor,2005.42,INR,wallet,,isha.khan94@protonmail.com,+916673982078,222.129.84.127,e3b247807c616b40f1589f18df8bef24,cus_04722,1247,1,0.0,0.003,0.0171,2600,2026-08-29T02:20:47.192973Z,0.05717,0.1,0.0,0.0,0.012,0.0513,0.39376,0,none
txn_08653,ord_008653,mz_0007,grocery_delivery,2302.39,INR,upi,,simran.mehta768@protonmail.com,+918583895145,103.27.166.193,ae8c50a847a6697c07290223f0d29fb0,cus_05497,991,1,0.0,0.0165,0.0868,900,2026-08-28T21:34:05.944005Z,0.38955,0.1,0.0,0.0,0.066,0.2604,0.41194,0,none
txn_08654,ord_008654,mz_0034,travel_bookings,11904.3,INR,card,8176493,kavya.reddy479@icloud.com,+916287901475,191.254.247.116,e1659be4869ccb13e2ffae36dcccf440,cus_03762,877,1,0.0,0.0492,0.0671,8500,2026-08-31T13:18:40.977527Z,0.10013,0.1,0.0,0.0,0.1968,0.2013,0.62833,0,none
txn_08655,ord_008655,mz_0012,electronics,7681.78,INR,upi,,simran.verma243@fastmail.com,+916420817568,113.173.54.84,05745e493c264e182dc8613860ca82c4,cus_05998,1707,1,0.05,0.0118,0.0418,6500,2026-08-25T02:28:23.166388Z,0.04545,0.1,0.0,0.05,0.0472,0.1254,0.57063,0,none
txn_08656,ord_008656,mz_0035,membership_subscriptions,1837.71,INR,upi,,sara.patel144@yahoo.com,+919154106443,127.50.68.82,9260f676f9d5fd2bb1de78d6930eda37,cus_04530,1002,1,0.0,0.0416,0.1045,1200,2026-08-30T23:18:32.504379Z,0.13286,0.1,0.0,0.0,0.1664,0.3135,0.38226,0,none
txn_08657,ord_008657,mz_0039,electronics,6958.19,INR,netbanking,,kavya.patel161@protonmail.com,+918612388480,111.161.117.58,ee16ed88e3bd798142047e755ab74d78,cus_02714,794,1,0.0,0.0044,0.0072,6500,2026-08-26T09:08:41.285825Z,0.01762,0.1,0.0,0.0,0.0176,0.0216,0.5576,0,none
txn_08658,ord_008658,mz_0031,fashion_d2c,1700.28,INR,card,3428695,isha.verma594@protonmail.com,+918117324186,177.221.162.68,213684238076fe8ac0e7c809e0ad6402,cus_05731,194,1,0.05,0.0195,0.0174,1800,2026-08-27T01:34:55.777615Z,0.01385,0.1,0.0,0.05,0.078,0.0522,0.37202,0,none
txn_08659,ord_008659,mz_0018,membership_subscriptions,1806.26,INR,card,6599020,diya.gupta696@protonmail.com,+918127717142,194.155.139.229,330124b9d557bef01ed920824b6bd551,cus_05935,1910,3,0.05,0.0315,0.0228,1200,2026-08-25T23:13:25.418744Z,0.1263,0.1,0.28571,0.05,0.126,0.0684,0.37998,0,none
txn_08660,ord_008660,mz_0033,home_decor,2761.25,INR,card,5553173,kabir.khan433@fastmail.com,+918712803405,112.203.213.176,ea40237a514b73a1fff95c4eae1c0d31,cus_05178,1114,1,0.0,0.0178,0.1109,2600,2026-08-28T11:15:30.860360Z,0.0155,0.1,0.0,0.0,0.0712,0.3327,0.43587,0,none
txn_08661,ord_008661,mz_0021,home_decor,2781.5,INR,upi,,simran.gupta374@fastmail.com,+916793397523,166.189.243.141,e2e230f70aa47159ecf8b44d8d10af41,cus_04154,1801,1,0.1,0.0109,0.1174,2600,2026-08-24T16:55:57.655082Z,0.01745,0.1,0.0,0.1,0.0436,0.3522,0.43683,0,none
txn_08662,ord_008662,mz_0012,electronics,1312.8,INR,upi,,kavya.nair763@icloud.com,+919425298689,188.100.217.48,78452d841d047521650d3067d1aed6b2,cus_04314,1658,1,0.05,0.0225,0.002,6500,2026-08-27T04:27:58.570037Z,0.19951,0.1,0.0,0.05,0.09,0.006,0.33798,0,none
txn_08663,ord_008663,mz_0039,electronics,6201.18,INR,card,483254,meera.joshi315@icloud.com,+917778657570,121.57.246.132,4ad72293843d661cab188549a0d039b0,cus_05749,1535,1,0.0,0.2949,0.5445,6500,2026-08-26T21:05:52.138579Z,0.01149,0.1,0.0,0.0,1.0,1.0,0.54243,1,friendly_fraud
txn_08664,ord_008664,mz_0039,electronics,2921.48,INR,card,5217576,aditya.khan602@rediffmail.com,+917703576359,133.13.72.140,b2b2788708785e83070ef9fbe6f2ad14,cus_01655,463,1,0.0,0.0379,0.0908,6500,2026-08-26T09:35:41.019619Z,0.13764,0.1,0.0,0.0,0.1516,0.2724,0.4433,0,none
txn_08665,ord_008665,mz_0015,travel_bookings,8613.63,INR,upi,,diya.joshi868@yahoo.com,+919372859412,107.205.133.28,ac24c302851bc9d2f469d82aeb825f74,cus_03996,16,1,0.0,0.0019,0.0801,8500,2026-08-25T06:55:36.202848Z,0.00334,0.46667,0.0,0.0,0.0076,0.2403,0.58571,0,none
txn_08666,ord_008666,mz_0021,home_decor,2044.7,INR,card,416458,priya.das385@outlook.com,+916920947530,112.23.24.95,77618b5a9ebf28a6c546037e0773666c,cus_05495,1713,1,0.0,0.0341,0.0482,2600,2026-08-30T16:12:59.532106Z,0.05339,0.1,0.0,0.0,0.1364,0.1446,0.39631,0,none
txn_08667,ord_008667,mz_0015,travel_bookings,4097.08,INR,upi,,nikhil.malhotra173@rediffmail.com,+917693550694,163.120.54.226,52e4cdf4b36b65fb839104001f79bf43,cus_05760,326,1,0.0,0.0428,0.016,8500,2026-08-27T10:09:54.944300Z,0.1295,0.1,0.0,0.0,0.1712,0.048,0.48784,0,none
txn_08668,ord_008668,mz_0000,electronics,8182.03,INR,upi,,neha.gupta176@fastmail.com,+918032354006,114.99.1.98,b71c7ee7f398a77b5096bd8e18f16fde,cus_04594,1159,1,0.0,0.018,0.1243,6500,2026-08-31T08:02:58.145504Z,0.06469,0.1,0.0,0.0,0.072,0.3729,0.57894,0,none
txn_08669,ord_008669,mz_0034,travel_bookings,1863.64,INR,card,8181028,ananya.gupta321@protonmail.com,+918302353271,104.129.226.23,7ac293a8f3c481694496ee17762973e4,cus_00751,595,2,0.05,0.047,0.1119,8500,2026-08-27T01:41:41.131493Z,0.19519,0.1,0.14286,0.05,0.188,0.3357,0.3841,0,none
txn_08670,ord_008670,mz_0013,travel_bookings,9096.03,INR,upi,,simran.rao584@yahoo.com,+919329461681,201.131.183.76,d261d9be677db7b9b8b7302d7330d326,cus_05767,1815,1,0.05,0.0285,0.009,8500,2026-08-28T10:26:32.984619Z,0.01753,0.1,0.0,0.05,0.114,0.027,0.59289,0,none
txn_08671,ord_008671,mz_0028,travel_bookings,9742.43,INR,upi,,diya.sharma167@protonmail.com,+917721300801,172.92.20.251,7a86f35ae78259fb8221bfd05fb52652,cus_05068,8,1,0.05,0.0363,0.0754,8500,2026-08-25T22:47:00.085295Z,0.03654,0.73333,0.0,0.05,0.1452,0.2262,0.60193,0,none
txn_08672,ord_008672,mz_0014,fashion_d2c,1869.9,INR,upi,,neha.sharma988@rediffmail.com,+918034614946,218.126.161.77,958398c6fa7e463747185123f9218cff,cus_01269,608,4,0.05,0.2767,0.158,1800,2026-08-27T22:43:21.128867Z,0.00971,0.1,0.42857,0.05,1.0,0.474,0.38454,1,true_fraud
txn_08673,ord_008673,mz_0024,home_decor,573.66,INR,upi,,arjun.patel292@yahoo.com,+918780173413,125.8.227.190,65d2150c2df427f7175c1a7c471b7a2f,cus_03467,285,1,0.1,0.002,0.1412,2600,2026-08-28T00:15:35.268100Z,0.19484,0.1,0.0,0.1,0.008,0.4236,0.22904,0,none
txn_08674,ord_008674,mz_0018,membership_subscriptions,1801.95,INR,card,5371399,simran.bose900@zoho.com,+917131859085,169.80.174.124,cf8824089a59f0b72361f82719e914f2,cus_04201,1092,1,0.0,0.0243,0.0371,1200,2026-08-30T21:43:45.121374Z,0.12541,0.1,0.0,0.0,0.0972,0.1113,0.37967,0,none
txn_08675,ord_008675,mz_0001,home_decor,789.18,INR,upi,,nikhil.sharma74@zoho.com,+917146289137,156.251.234.220,ee1e1ea6e0ee8459cee4331705f7ceb8,cus_03742,1603,1,0.0,0.0349,0.0587,2600,2026-08-27T07:48:12.657318Z,0.17412,0.1,0.0,0.0,0.1396,0.1761,0.271,0,none
txn_08676,ord_008676,mz_0037,membership_subscriptions,216.47,INR,netbanking,,aditya.verma451@protonmail.com,+919420432842,126.135.4.35,84274195f822b3f55c1a4c9ffec9e143,cus_03493,1751,1,0.05,0.0212,0.1244,1200,2026-08-28T12:46:13.626514Z,0.2049,0.1,0.0,0.05,0.0848,0.3732,0.10103,0,none
txn_08677,ord_008677,mz_0025,electronics,4616.04,INR,netbanking,,simran.nair748@protonmail.com,+917248966951,204.17.40.123,cf03bf9c897ddbd1785d59ea233723e0,cus_03796,593,1,0.1,0.0087,0.1183,6500,2026-08-26T22:58:13.411321Z,0.07246,0.1,0.0,0.1,0.0348,0.3549,0.50355,0,none
txn_08678,ord_008678,mz_0007,grocery_delivery,1233.72,INR,wallet,,pooja.rao577@rediffmail.com,+916565748522,113.149.250.177,f0f8ce9b888692667c3f5d882aaeb445,cus_02842,1817,1,0.0,0.0061,0.0874,900,2026-08-28T12:23:17.677037Z,0.0927,0.1,0.0,0.0,0.0244,0.2622,0.3298,0,none
txn_08679,ord_008679,mz_0025,electronics,10061.87,INR,upi,,meera.rao820@zoho.com,+918620317113,125.235.244.43,8bb36484aa79e344c7f2ffa45f5e6ff7,cus_05673,1278,2,0.0,0.0052,0.0541,6500,2026-08-29T14:04:18.283504Z,0.137,0.1,0.14286,0.0,0.0208,0.1623,0.60618,0,none
txn_08680,ord_008680,mz_0010,electronics,3406.2,INR,netbanking,,kavya.menon744@fastmail.com,+916786737829,175.81.171.209,8d18b96f5be9852d239c268ab069c5e1,cus_00227,406,1,0.0,0.0101,0.1003,6500,2026-08-24T21:54:29.737632Z,0.11899,0.1,0.0,0.0,0.0404,0.3009,0.46352,0,none
txn_08681,ord_008681,mz_0020,home_decor,3347.21,INR,upi,,kabir.menon670@zoho.com,+918159442868,104.107.39.212,3241531843efc5b1a3d80eb09df92b25,cus_02269,476,1,0.0,0.0048,0.0396,2600,2026-08-27T21:35:35.610536Z,0.07185,0.1,0.0,0.0,0.0192,0.1188,0.46121,0,none
txn_08682,ord_008682,mz_0035,membership_subscriptions,1600.24,INR,card,3497169,riya.menon955@zoho.com,+916794512663,220.174.220.40,32f881d4dd32e1cbb12944d08525250a,cus_03999,1035,1,0.05,0.0286,0.0041,1200,2026-08-25T18:22:41.488577Z,0.08338,0.1,0.0,0.05,0.1144,0.0123,0.36404,0,none
txn_08683,ord_008683,mz_0006,travel_bookings,5743.65,INR,card,3496078,sara.joshi508@rediffmail.com,+916013772620,211.211.22.66,a10de22e85c5c4d5c45300f3c8c51c3d,cus_02781,1325,1,0.1,0.0312,0.1063,8500,2026-08-29T06:38:45.672213Z,0.08107,0.1,0.0,0.1,0.1248,0.3189,0.53233,0,none
txn_08684,ord_008684,mz_0001,home_decor,2214.82,INR,upi,,tanvi.bose300@zoho.com,+919740595891,114.39.134.108,fe9cd78be5fc5e901f8541b600262e6c,cus_04666,939,1,0.05,0.0437,0.0465,2600,2026-08-29T13:58:45.456520Z,0.03704,0.1,0.0,0.05,0.1748,0.1395,0.40683,0,none
txn_08685,ord_008685,mz_0034,travel_bookings,17300.42,INR,card,470011,simran.patel110@icloud.com,+916843834517,217.233.181.128,4fecbb4869fe7a5611781cb7ee2c7b4c,cus_02195,10,1,0.05,0.8664,0.4498,8500,2026-08-26T00:55:51.692929Z,0.25884,0.66667,0.0,0.05,1.0,1.0,0.67757,1,true_fraud
txn_08686,ord_008686,mz_0006,travel_bookings,11977.14,INR,upi,,nikhil.reddy478@zoho.com,+919798574080,162.99.45.210,ff51fe21661560128726a6edfc9d7a12,cus_04035,869,1,0.05,0.0399,0.0725,8500,2026-08-27T05:23:05.054963Z,0.10227,0.1,0.0,0.05,0.1596,0.2175,0.62913,0,none
txn_08687,ord_008687,mz_0023,electronics,274.41,INR,card,5230960,varun.rao486@yahoo.com,+918687845934,220.74.61.245,764189ba367ef1a6c197cda98237cc68,cus_03788,1518,1,0.0,0.003,0.088,6500,2026-08-27T20:00:43.902349Z,0.23945,0.1,0.0,0.0,0.012,0.264,0.13215,0,none
txn_08688,ord_008688,mz_0019,beauty,1576.54,INR,card,3427996,karan.khan862@outlook.com,+917859463208,100.86.81.168,b0d3ca25764a451d330cf5c42415a4a9,cus_05604,1426,1,0.1,0.0358,0.0965,1400,2026-08-25T10:57:13.385184Z,0.03152,0.1,0.0,0.1,0.1432,0.2895,0.36208,0,none
txn_08689,ord_008689,mz_0037,membership_subscriptions,1075.73,INR,card,8126074,vivaan.menon325@zoho.com,+916029352929,103.104.11.180,caea47ffe912ac89e38b92d078b03834,cus_01640,374,8,0.1,0.0139,0.042,1200,2026-08-26T10:28:05.850765Z,0.02589,0.1,1.0,0.1,0.0556,0.126,0.31176,0,none
txn_08690,ord_008690,mz_0023,electronics,2717.73,INR,card,6011805,rahul.sharma545@outlook.com,+919559060247,161.52.252.20,4437291bf14297eb685df449d4683f15,cus_03890,763,1,0.0,0.0024,0.0622,6500,2026-08-28T17:27:03.013679Z,0.14547,0.1,0.0,0.0,0.0096,0.1866,0.43378,0,none
txn_08691,ord_008691,mz_0032,home_decor,3145.63,INR,card,443132,neha.menon749@zoho.com,+916855008110,143.254.245.17,ccc8c6942310c03b935b3161a201763f,cus_01094,1575,1,0.0,0.0296,0.1444,2600,2026-08-27T15:42:31.624867Z,0.05246,0.1,0.0,0.0,0.1184,0.4332,0.45303,0,none
txn_08692,ord_008692,mz_0025,electronics,7344.53,INR,upi,,karan.menon546@zoho.com,+917419328206,128.155.147.121,779b142a2da6f0ef13c48b32a54eae35,cus_00979,1721,1,0.0,0.0189,0.0433,6500,2026-08-31T14:44:02.407394Z,0.03248,0.1,0.0,0.0,0.0756,0.1299,0.56471,0,none
txn_08693,ord_008693,mz_0034,travel_bookings,6314.65,INR,upi,,nikhil.das818@yahoo.com,+919441051904,160.74.9.66,efc81f6d8cff15d22e4cb930d013203c,cus_03872,184,1,0.0,0.0395,0.1248,8500,2026-08-28T11:07:02.352842Z,0.06428,0.1,0.0,0.0,0.158,0.3744,0.54481,0,none
txn_08694,ord_008694,mz_0008,fashion_d2c,1440.44,INR,upi,,tanvi.khan327@outlook.com,+916491055037,135.81.104.205,b8e88a762c5262227e708efccaaa55f3,cus_04673,1019,1,0.05,0.0318,0.0017,1800,2026-08-30T05:52:14.560215Z,0.04994,0.1,0.0,0.05,0.1272,0.0051,0.35019,0,none
txn_08695,ord_008695,mz_0005,travel_bookings,1208.5,INR,upi,,isha.rao39@protonmail.com,+918269276709,120.62.155.60,91a9d79bbc70ddcb7cb03765fcf5d6b0,cus_00018,712,1,0.05,0.0433,0.0678,8500,2026-08-24T17:39:13.482028Z,0.21446,0.1,0.0,0.05,0.1732,0.2034,0.32708,0,none
txn_08696,ord_008696,mz_0025,electronics,6381.79,INR,upi,,karan.gupta558@outlook.com,+918194883679,168.52.202.104,32c6af3f8b7ccb8718e01cf4e323c84b,cus_01468,1964,1,0.0,0.0354,0.1126,6500,2026-08-30T16:52:19.239893Z,0.00455,0.1,0.0,0.0,0.1416,0.3378,0.54621,0,none
txn_08697,ord_008697,mz_0011,beauty,50.0,INR,card,465262,riya.singh237@icloud.com,+919999071908,142.9.244.57,d1a63604d6db8735cc69d06978a7a36d,cus_03677,1059,1,0.05,0.011,0.0922,1400,2026-08-24T18:26:20.897346Z,0.24107,0.1,0.0,0.05,0.044,0.2766,0.0,0,none
txn_08698,ord_008698,mz_0001,home_decor,2855.23,INR,netbanking,,meera.rao761@yahoo.com,+917417421708,166.209.128.53,694b47ffbcdb44866f8aba056099aaf4,cus_03928,1663,1,0.0,0.0405,0.1311,2600,2026-08-26T23:17:10.837200Z,0.02454,0.1,0.0,0.0,0.162,0.3933,0.44028,0,none
txn_08699,ord_008699,mz_0000,electronics,3302.75,INR,upi,,neha.joshi242@outlook.com,+916266907136,196.9.163.83,d837d235597b67cded603bdd9a423402,cus_02515,505,1,0.05,0.0459,0.0461,6500,2026-08-27T01:12:14.848081Z,0.12297,0.1,0.0,0.05,0.1836,0.1383,0.45945,0,none
txn_08700,ord_008700,mz_0020,home_decor,5613.91,INR,card,453742,pooja.iyer769@zoho.com,+917427570721,165.29.166.142,2af3d5cd934b4771217c3f66b4f104be,cus_00190,250,1,0.0,0.0207,0.0734,2600,2026-08-31T15:08:34.140673Z,0.2898,0.1,0.0,0.0,0.0828,0.2202,0.52932,0,none
txn_08701,ord_008701,mz_0015,travel_bookings,11301.67,INR,card,418728,amit.iyer820@protonmail.com,+919061167452,155.241.224.235,6be822ac63033290ba169c26f5fdac22,cus_04296,512,1,0.0,0.005,0.1164,8500,2026-08-30T04:09:47.914809Z,0.0824,0.1,0.0,0.0,0.02,0.3492,0.62149,0,none
txn_08702,ord_008702,mz_0003,grocery_delivery,1245.92,INR,card,8159862,simran.das150@icloud.com,+918173674176,144.41.157.241,85de03c684787ca95da7ac70450d8655,cus_04442,174,1,0.05,0.0133,0.0922,900,2026-08-29T16:13:27.798761Z,0.09609,0.1,0.0,0.05,0.0532,0.2766,0.33109,0,none
txn_08703,ord_008703,mz_0002,electronics,5290.59,INR,netbanking,,aarav.reddy765@outlook.com,+917515789794,104.250.105.138,c815cf3d82dbd071e82fa210b8daca9c,cus_00065,1093,1,0.0,0.0244,0.0893,6500,2026-08-25T00:13:43.415332Z,0.04652,0.1,0.0,0.0,0.0976,0.2679,0.52151,0,none
txn_08704,ord_008704,mz_0015,travel_bookings,15543.7,INR,upi,,meera.gupta13@rediffmail.com,+916621841884,150.250.247.251,1b133e96caadcef345c6d9f7e1138e23,cus_02367,46,1,0.0,0.0372,0.1139,8500,2026-08-28T17:16:47.644741Z,0.20717,0.1,0.0,0.0,0.1488,0.3417,0.66347,0,none
txn_08705,ord_008705,mz_0007,grocery_delivery,845.94,INR,card,3452150,vivaan.verma644@rediffmail.com,+919471752153,152.211.9.77,848907092a8107288968c5271738f86d,cus_04182,1375,1,0.05,0.0174,0.1404,900,2026-08-30T08:06:32.013312Z,0.01502,0.1,0.0,0.05,0.0696,0.4212,0.28014,0,none
txn_08706,ord_008706,mz_0021,home_decor,7156.57,INR,card,5446228,neha.menon616@protonmail.com,+916022033211,190.105.237.233,f9489373dee3dcb2d1e410a2d54a1ef6,cus_02302,956,1,0.05,0.0013,0.141,2600,2026-08-28T03:40:18.541060Z,0.43813,0.1,0.0,0.05,0.0052,0.423,0.5613,0,none
txn_08707,ord_008707,mz_0035,membership_subscriptions,50.0,INR,card,6005062,vivaan.mehta475@outlook.com,+916259463461,161.193.218.214,a5d893ef44cf316400ba48ef87e0ed1b,cus_01336,1077,1,0.05,0.0202,0.0104,1200,2026-08-26T20:02:26.147001Z,0.23958,0.1,0.0,0.05,0.0808,0.0312,0.0,0,none
txn_08708,ord_008708,mz_0034,travel_bookings,2593.56,INR,upi,,kavya.bose534@rediffmail.com,+919661570560,194.161.201.163,cfc6a354c6b5b041fe723ff866d2b002,cus_02137,967,1,0.0,0.0478,0.0282,8500,2026-08-29T15:19:24.832382Z,0.17372,0.1,0.0,0.0,0.1912,0.0846,0.42762,0,none
txn_08709,ord_008709,mz_0014,fashion_d2c,1618.67,INR,card,6079713,sara.verma981@gmail.com,+919793835116,143.54.102.119,43a4a295a3c3ab98cb6ccb0f2cf0419d,cus_05312,1573,1,0.0,0.0423,0.1374,1800,2026-08-28T12:00:28.090080Z,0.02518,0.1,0.0,0.0,0.1692,0.4122,0.36555,0,none
txn_08710,ord_008710,mz_0031,fashion_d2c,1974.97,INR,card,8119464,rohan.singh421@outlook.com,+917829702090,116.154.189.167,6aa14d9749f22976191196c65b1e7015,cus_00403,922,1,0.0,0.0187,0.0735,1800,2026-08-26T12:45:02.846063Z,0.0243,0.1,0.0,0.0,0.0748,0.2205,0.39174,0,none
txn_08711,ord_008711,mz_0004,membership_subscriptions,50.0,INR,card,8129192,arjun.singh367@rediffmail.com,+918064285114,223.47.32.76,d8f881870550525760f53fc4ea37e00e,cus_01375,1233,1,0.05,0.0206,0.0763,1200,2026-08-27T11:09:08.453069Z,0.23958,0.1,0.0,0.05,0.0824,0.2289,0.0,0,none
txn_08712,ord_008712,mz_0018,membership_subscriptions,1418.07,INR,netbanking,,neha.mehta656@rediffmail.com,+916723341971,212.97.253.103,cc64db4c2dd5c6631244cd200043f4f6,cus_03409,1246,1,0.0,0.0405,0.0406,1200,2026-08-26T17:51:15.795622Z,0.04543,0.1,0.0,0.0,0.162,0.1218,0.34813,0,none
txn_08713,ord_008713,mz_0004,membership_subscriptions,764.7,INR,card,404790,simran.gupta989@protonmail.com,+919609033448,164.180.246.19,7a7acc9a4ee0fa67b93ee499bd4bf304,cus_00937,932,1,0.1,0.0092,0.0351,1200,2026-08-25T01:31:09.749459Z,0.09069,0.1,0.0,0.1,0.0368,0.1053,0.26685,0,none
txn_08714,ord_008714,mz_0030,beauty,1414.35,INR,netbanking,,rohan.rao338@icloud.com,+916130562676,155.171.81.228,183d968c79b49f98b0e83fc12a9f99eb,cus_05548,96,1,0.05,0.0033,0.1082,1400,2026-08-29T01:37:57.263108Z,0.00256,0.1,0.0,0.05,0.0132,0.3246,0.34778,0,none
txn_08715,ord_008715,mz_0035,membership_subscriptions,1630.8,INR,card,8185493,priya.menon241@protonmail.com,+917107802551,117.231.131.143,f224606ac058387714dcdce6db479a52,cus_00733,1742,1,0.0,0.0136,0.0757,1200,2026-08-31T11:10:40.823621Z,0.08975,0.1,0.0,0.0,0.0544,0.2271,0.36653,0,none
txn_08716,ord_008716,mz_0008,fashion_d2c,1795.05,INR,card,458212,pooja.singh390@protonmail.com,+917541644165,219.122.18.53,692c0c1895b0796746bf8d055e50c536,cus_04436,1902,1,0.0,0.0328,0.0509,1800,2026-08-26T15:50:57.492300Z,0.00069,0.1,0.0,0.0,0.1312,0.1527,0.37916,0,none
txn_08717,ord_008717,mz_0037,membership_subscriptions,1526.65,INR,card,5399720,sara.gupta505@rediffmail.com,+918652168801,102.114.146.88,5cf84de76cc033f44c00471891cf0928,cus_02673,1062,1,0.0,0.0093,0.1209,1200,2026-08-29T10:29:37.217833Z,0.06805,0.1,0.0,0.0,0.0372,0.3627,0.35784,0,none
txn_08718,ord_008718,mz_0017,grocery_delivery,904.08,INR,upi,,meera.reddy833@rediffmail.com,+917410408958,193.249.36.221,aa70761fb72f6bccb96a9168c1c5e1f8,cus_00291,1928,1,0.0,0.0499,0.0785,900,2026-08-31T12:43:18.844122Z,0.00113,0.1,0.0,0.0,0.1996,0.2355,0.28888,0,none
txn_08719,ord_008719,mz_0005,travel_bookings,8395.04,INR,netbanking,,sara.iyer675@zoho.com,+916953795947,210.93.58.99,fbaa09485e1bda73d077091c9616f167,cus_00209,232,1,0.05,0.0324,0.0644,8500,2026-08-28T07:38:46.884504Z,0.00309,0.1,0.0,0.05,0.1296,0.1932,0.58232,0,none
txn_08720,ord_008720,mz_0009,electronics,5656.42,INR,card,8159627,rahul.rao168@protonmail.com,+919838318545,196.212.219.30,071c288ed6957f6bd6e74b6a4619f405,cus_02804,393,1,0.0,0.0421,0.1257,6500,2026-08-26T05:22:58.145378Z,0.03245,0.1,0.0,0.0,0.1684,0.3771,0.53032,0,none
txn_08721,ord_008721,mz_0007,grocery_delivery,1282.26,INR,wallet,,diya.rao937@yahoo.com,+918219338624,111.10.29.44,d7842a0b415cc85abfa390acfce115f7,cus_05154,521,1,0.05,0.0373,0.1347,900,2026-08-30T22:53:59.754121Z,0.10618,0.1,0.0,0.05,0.1492,0.4041,0.33488,0,none
txn_08722,ord_008722,mz_0007,grocery_delivery,1013.38,INR,card,3421626,sandeep.bose599@rediffmail.com,+917695549940,213.68.138.219,71be2f5a01243c3994e6ecafc7328a44,cus_01281,1554,1,0.0,0.0363,0.0615,900,2026-08-24T22:59:09.080637Z,0.03149,0.1,0.0,0.0,0.1452,0.1845,0.3039,0,none
txn_08723,ord_008723,mz_0037,membership_subscriptions,1855.15,INR,card,416196,ananya.gupta359@rediffmail.com,+918035132444,119.87.185.36,fa07ae5f24f0ce8da2a42d8c70195661,cus_04520,1010,1,0.1,0.0299,0.0271,1200,2026-08-26T15:01:00.754099Z,0.13649,0.1,0.0,0.1,0.1196,0.0813,0.3835,0,none
txn_08724,ord_008724,mz_0010,electronics,5108.2,INR,upi,,neha.singh54@gmail.com,+919528591737,162.223.133.14,36a28533a7f886387b512b57d8af7a60,cus_03488,1586,1,0.05,0.0239,0.0755,6500,2026-08-27T05:22:39.702715Z,0.05353,0.1,0.0,0.05,0.0956,0.2265,0.51689,0,none
txn_08725,ord_008725,mz_0018,membership_subscriptions,454.7,INR,card,5508971,pooja.gupta567@rediffmail.com,+918354302576,138.159.215.63,b54e42a667e80d990e51b076391627da,cus_05230,1037,5,0.05,0.0494,0.0488,1200,2026-08-26T05:18:21.297342Z,0.15527,0.1,0.57143,0.05,0.1976,0.1464,0.19849,0,none
txn_08726,ord_008726,mz_0025,electronics,5753.98,INR,netbanking,,aditya.malhotra364@outlook.com,+919178514190,142.200.170.144,d562994a8d454e11313dcd1bc404bc29,cus_00507,13,1,0.05,0.8803,0.4307,6500,2026-08-30T07:57:48.154978Z,0.02869,0.56667,0.0,0.05,1.0,1.0,0.53257,0,none
txn_08727,ord_008727,mz_0000,electronics,6214.77,INR,upi,,vivaan.gupta837@rediffmail.com,+917231252160,144.166.56.6,125e27f52509da6e7a8bd2ea482a4583,cus_02506,1840,1,0.0,0.0115,0.0878,6500,2026-08-26T14:47:54.308650Z,0.01097,0.1,0.0,0.0,0.046,0.2634,0.54271,0,none
txn_08728,ord_008728,mz_0036,electronics,10451.24,INR,card,6074073,pooja.khan595@icloud.com,+917845133976,152.0.168.137,eff89bf31bab44d0b18e1b0bef032767,cus_00966,4,1,0.0,0.0251,0.0955,6500,2026-08-30T05:36:26.788912Z,0.15197,0.86667,0.0,0.0,0.1004,0.2865,0.61118,0,none
txn_08729,ord_008729,mz_0032,home_decor,4164.52,INR,wallet,,pooja.patel670@gmail.com,+917974192459,119.234.186.6,cab39a689c6b20df5bad9fa8d5e65d79,cus_05223,1555,1,0.0,0.0208,0.0338,2600,2026-08-30T17:45:28.865810Z,0.15043,0.1,0.0,0.0,0.0832,0.1014,0.48999,0,none
txn_08730,ord_008730,mz_0008,fashion_d2c,2365.75,INR,card,8190648,ananya.mehta430@gmail.com,+916008393835,166.74.133.231,02f804ad2d56fd61c6837ff11099ca65,cus_03443,1194,1,0.0,0.0139,0.0192,1800,2026-08-30T01:06:01.758692Z,0.07858,0.1,0.0,0.0,0.0556,0.0576,0.41551,0,none
txn_08731,ord_008731,mz_0013,travel_bookings,10257.02,INR,card,482607,sara.sharma664@rediffmail.com,+918647678546,107.72.116.179,b149efcdf5afa1a01fa505f2507c2737,cus_03167,605,1,0.0,0.0473,0.0184,8500,2026-08-29T15:05:45.223334Z,0.05168,0.1,0.0,0.0,0.1892,0.0552,0.60871,0,none
